OBJECTID,ROADWAY,ROAD_SIDE,LNCD,DESCR,BEGIN_POST,END_POST,Shape_Leng
815,10690000,L,1,DESIGNATED,4,4.312,502.5157
816,11000111,R,1,DESIGNATED,0,1.428,2304.8751
817,11000113,L,1,DESIGNATED,0,0.997,1600.1549
818,11040000,L,1,DESIGNATED,8.574,8.66,138.6814
819,11040000,L,1,DESIGNATED,8.905,8.984,127.3954
820,03030000,R,1,DESIGNATED,8.957,9.048,146.6072
822,09030000,L,1,DESIGNATED,15.288,18.041,4428.9945
823,10000020,R,1,DESIGNATED,1.905,2.473,911.0694
824,10000020,R,1,DESIGNATED,3.296,3.715,672.1134
825,10000105,C,1,DESIGNATED,0.2,0.284,134.8107
826,48004000,L,1,DESIGNATED,9.441,9.755,507.5709
827,48004000,R,1,DESIGNATED,3.912,4.022,177.779
828,48030000,R,1,DESIGNATED,2.27,2.53,420.118
829,48050000,L,1,DESIGNATED,6.956,7.011,88.889
830,15000305,L,1,DESIGNATED,5.537,9.527,6418.4831
831,15000308,L,1,DESIGNATED,2.886,3.076,305.662
832,46560011,C,1,DESIGNATED,0.077,0.986,1468.8986
833,46651000,L,1,DESIGNATED,0.167,0.876,1148.0422
834,10060000,R,1,DESIGNATED,17.453,17.645,308.7741
835,10060000,R,1,DESIGNATED,27.422,27.504,131.894
836,13000154,L,1,DESIGNATED,1.02,1.318,478.8833
837,13010000,R,1,DESIGNATED,0,1.882,3046.4675
838,14010000,L,1,DESIGNATED,11.217,11.402,297.6711
839,14030000,R,1,DESIGNATED,8.283,11.486,5152.6425
840,15000146,L,1,DESIGNATED,1.252,2.255,1610.568
841,10000603,L,1,DESIGNATED,0.301,0.348,75.4914
842,10000603,R,1,DESIGNATED,1.942,2.018,122.1209
843,10000605,L,1,DESIGNATED,0,0.252,404.7921
844,10000611,C,1,DESIGNATED,1.589,1.697,174.0422
845,10000611,C,1,DESIGNATED,2.045,2.089,70.7573
846,10020000,R,1,DESIGNATED,8.388,9.682,2083.7683
847,72027000,L,1,DESIGNATED,0.173,0.626,721.3611
848,10030000,R,1,DESIGNATED,3.915,4.528,986.0565
849,10030000,R,1,DESIGNATED,24.022,24.198,283.0702
850,10040000,R,1,DESIGNATED,0.749,0.981,373.198
851,10120000,L,1,DESIGNATED,6.004,8.476,3975.4582
852,10140000,L,1,DESIGNATED,7.58,9.371,2885.08
853,10250000,R,1,DESIGNATED,3.189,3.555,588.907
854,10260000,R,1,DESIGNATED,0.478,5.947,8814.8002
855,48620000,L,1,DESIGNATED,0.1,0.192,149.0292
856,48620000,R,1,DESIGNATED,1.01,1.095,137.646
857,55000012,L,1,DESIGNATED,1.466,1.581,184.0871
858,55000012,R,1,DESIGNATED,0.631,0.895,422.994
859,11200000,L,1,DESIGNATED,15.055,17.728,4301.9723
860,12000225,R,1,DESIGNATED,0,0.905,1459.7989
861,12010000,L,1,DESIGNATED,29.041,33.341,6936.8827
862,12011000,L,1,DESIGNATED,3.001,4.258,2023.4302
863,70020000,R,1,DESIGNATED,25.444,32.43,11238.5308
864,70110000,L,1,DESIGNATED,5.225,7.036,2920.2338
865,71000293,L,1,DESIGNATED,0,0.758,1218.0638
866,71060000,R,1,DESIGNATED,0,2.618,4217.8249
867,72010000,L,1,DESIGNATED,12.44,13.835,2244.6403
868,72022000,L,1,DESIGNATED,0,0.717,1152.2148
869,10040000,R,1,DESIGNATED,2.347,2.765,672.4533
870,10060000,L,1,DESIGNATED,16.413,16.658,393.8921
871,10060000,L,1,DESIGNATED,17.042,17.221,287.79
872,03516000,R,1,DESIGNATED,0,0.756,1201.5519
873,10524000,R,1,DESIGNATED,0.78,1.351,918.0184
874,10690000,R,1,DESIGNATED,8.135,8.581,718.3296
875,11000105,L,1,DESIGNATED,2.973,3.22,397.4859
876,11000111,L,1,DESIGNATED,1.623,1.659,58.1027
877,11040000,L,1,DESIGNATED,5.907,6.96,1697.3622
878,11040000,L,1,DESIGNATED,7.717,7.804,140.2545
879,03001000,L,1,DESIGNATED,3.759,6.464,4373.1002
880,03010000,L,1,DESIGNATED,0,1.057,1699.8827
882,10000020,L,1,DESIGNATED,3.715,3.836,194.1665
883,10000087,C,1,DESIGNATED,1.049,1.754,1134.4052
884,10000087,R,1,DESIGNATED,0.169,1.049,1416.1327
885,10000176,L,1,DESIGNATED,0,0.489,787.3452
886,48004000,L,1,DESIGNATED,1.501,1.795,475.2378
887,48013002,R,1,DESIGNATED,1.324,1.616,472.2547
888,48030000,L,1,DESIGNATED,2.271,2.526,412.0319
889,48080060,L,1,DESIGNATED,1.227,1.476,403.3597
890,48100000,R,1,DESIGNATED,3.055,3.224,272.9125
891,15000218,C,1,DESIGNATED,1.078,1.316,382.9681
892,15000218,L,1,DESIGNATED,1.714,1.871,252.6239
893,46522500,R,1,DESIGNATED,0.631,0.645,22.6619
894,46522500,R,1,DESIGNATED,1.851,1.871,32.4075
895,48004000,C,1,DESIGNATED,0.649,1.501,1377.16
896,10060000,R,1,DESIGNATED,16.231,16.273,67.3919
897,10060000,R,1,DESIGNATED,16.711,16.868,252.5005
898,13121000,R,1,DESIGNATED,0,0.1,161.1998
899,14000098,C,1,DESIGNATED,0.085,1.164,1731.1238
900,14570200,R,1,DESIGNATED,0,0.077,123.1151
901,14610000,L,1,DESIGNATED,1.004,4.509,5629.9944
903,10000601,L,1,DESIGNATED,0.758,1.061,485.7662
904,10000603,R,1,DESIGNATED,1.518,1.62,163.9001
905,10000611,C,1,DESIGNATED,0.127,0.19,101.3758
906,10000611,C,1,DESIGNATED,0.757,0.822,104.5911
907,10000611,R,1,DESIGNATED,2.414,2.508,151.3903
908,10000645,R,1,DESIGNATED,6.042,6.164,195.5907
909,72050000,R,1,DESIGNATED,11.101,12.8,2739.9441
910,86065000,L,1,DESIGNATED,6.972,7.345,599.2513
911,10040000,L,1,DESIGNATED,1.659,1.784,201.0891
912,10040000,L,1,DESIGNATED,9.493,9.729,379.6707
913,10090000,R,1,DESIGNATED,11.186,11.233,75.3583
914,10110000,L,1,DESIGNATED,16.356,23.74,11893.0008
915,10200000,C,1,DESIGNATED,4.595,6.393,2896.2925
916,10524000,L,1,DESIGNATED,1.624,1.671,75.5789
917,48505000,L,1,DESIGNATED,0.27,0.36,145.4485
918,48523000,R,1,DESIGNATED,1.991,2.543,889.1984
919,53120000,L,1,DESIGNATED,16.82,17.643,1324.9447
920,55000012,L,1,DESIGNATED,0.107,0.631,840.0845
921,02010001,L,1,DESIGNATED,0.029,0.066,58.6384
922,03000025,R,1,DESIGNATED,0,2.049,3296.64
923,03000038,R,1,DESIGNATED,0.287,0.769,778.1406
924,12000205,R,1,DESIGNATED,0,0.072,116.159
925,12000217,L,1,DESIGNATED,0.613,1.055,711.4543
926,12000579,L,1,DESIGNATED,0,1.534,2468.2643
927,12000592,R,1,DESIGNATED,0,1.667,2680.6244
929,70740000,R,1,DESIGNATED,5.431,5.598,268.9035
930,72000083,R,1,DESIGNATED,0,2.424,3908.737
931,72000171,L,1,DESIGNATED,0,0.605,977.4568
932,10060000,L,1,DESIGNATED,12.081,12.19,175.2476
933,10060000,L,1,DESIGNATED,12.806,12.89,135.0392
934,03060000,R,1,DESIGNATED,0.874,1.081,332.8516
935,03080000,R,1,DESIGNATED,37.935,39.156,1964.5172
936,10690000,R,1,DESIGNATED,4.312,4.568,412.3681
937,10690000,R,1,DESIGNATED,6.498,7.134,1024.3979
938,11000099,R,1,DESIGNATED,0.286,1.576,2080.4001
939,11000102,L,1,DESIGNATED,0.698,0.814,187.254
940,11040000,R,1,DESIGNATED,7.959,8.209,403.0203
941,11040000,R,1,DESIGNATED,8.783,8.861,125.6839
942,03000524,C,1,DESIGNATED,1.647,1.764,113.9733
943,06030000,L,1,DESIGNATED,14.943,15.932,1591.2796
944,08010000,R,1,DESIGNATED,4.152,9.009,7828.6799
945,10000020,L,1,DESIGNATED,2.966,3.16,310.8028
946,10000086,C,1,DESIGNATED,1.048,1.379,536.8892
947,10000107,L,1,DESIGNATED,2.078,2.155,123.8731
948,10000107,R,1,DESIGNATED,1.421,2.078,1057.1513
949,48009000,C,1,DESIGNATED,2.055,2.219,265.6696
950,48012000,R,1,DESIGNATED,4.223,4.686,748.0413
951,48070000,C,1,DESIGNATED,8.672,8.803,212.0298
952,48070000,R,1,DESIGNATED,5.395,5.43,56.6381
953,15000318,L,1,DESIGNATED,0.213,0.251,61.1401
954,46522500,L,1,DESIGNATED,1.91,2.83,1482.8279
955,48000017,R,1,DESIGNATED,1.197,1.357,257.1726
956,48000117,R,1,DESIGNATED,0.785,0.987,324.7615
957,10060000,L,1,DESIGNATED,26.442,26.565,197.832
958,10060000,L,1,DESIGNATED,27.567,27.604,59.4565
959,13050000,R,1,DESIGNATED,3.16,5.932,4458.3234
960,13080000,L,1,DESIGNATED,6.767,8.717,3150.1512
961,14570000,L,1,DESIGNATED,5.125,8.045,4708.9573
962,14570100,L,1,DESIGNATED,0,0.119,187.3738
963,10000176,R,1,DESIGNATED,0,0.489,787.3452
964,10000603,L,1,DESIGNATED,1.815,1.942,204.0497
965,10000603,L,1,DESIGNATED,3.213,3.294,130.1629
966,10000605,R,1,DESIGNATED,0.676,0.903,364.6535
967,10000611,C,1,DESIGNATED,2.529,2.583,86.9212
968,10000611,L,1,DESIGNATED,2.508,2.529,33.8599
969,10030000,L,1,DESIGNATED,3.624,3.915,468.0758
970,10030000,L,1,DESIGNATED,22.205,22.392,300.8014
971,72030000,L,1,DESIGNATED,4.509,4.569,96.5142
972,72030000,L,1,DESIGNATED,7.4,7.451,82.1171
973,10040000,L,1,DESIGNATED,0.749,0.981,373.198
974,10070000,R,1,DESIGNATED,0,1.117,1799.0756
975,10080000,R,1,DESIGNATED,3.255,3.991,1183.4846
977,10524000,L,1,DESIGNATED,0.561,0.691,208.977
978,48230000,C,1,DESIGNATED,2.074,6.96,7894.3342
979,48733000,R,1,DESIGNATED,0,0.104,168.9678
980,51020000,L,1,DESIGNATED,23.387,24.587,1933.5555
982,70010000,R,1,DESIGNATED,5.75,5.87,192.7764
983,01000540,L,1,DESIGNATED,0.283,0.423,225.3298
984,01050000,L,1,DESIGNATED,9.145,13.542,7082.2088
985,03000007,L,1,DESIGNATED,0,0.716,1159.4082
986,11517000,R,1,DESIGNATED,0,0.405,650.3648
987,12000155,R,1,DESIGNATED,3.217,3.279,99.8564
988,12000535,R,1,DESIGNATED,0,1.301,2095.3934
989,12540000,R,1,DESIGNATED,0.333,1.488,1857.18
990,70110000,R,1,DESIGNATED,7.036,7.745,1143.2468
991,70120000,L,1,DESIGNATED,5.715,7.173,2346.5169
992,71293200,R,1,DESIGNATED,0,3.123,5023.2423
993,72000072,L,1,DESIGNATED,0,1.884,3030.4748
994,10060000,L,1,DESIGNATED,9.494,10.287,1275.2363
995,10060000,L,1,DESIGNATED,11.11,11.364,408.5089
996,03060000,C,1,DESIGNATED,1.081,1.903,1322.3599
997,10690000,L,1,DESIGNATED,2.081,4,3090.8533
998,10690000,R,1,DESIGNATED,1.222,1.762,869.7796
999,11000098,R,1,DESIGNATED,0.49,0.601,80.2881
1000,11000111,R,1,DESIGNATED,2.063,2.295,374.4925
1001,11040000,L,1,DESIGNATED,8.868,8.905,59.6399
1002,11040000,R,1,DESIGNATED,7.027,7.193,267.5066
1003,03521000,R,1,DESIGNATED,4.004,11.452,11985.7587
1004,09030000,L,1,DESIGNATED,13.084,13.474,627.8753
1005,10000020,L,1,DESIGNATED,1.534,1.715,290.2775
1006,10000020,R,1,DESIGNATED,3.16,3.296,218.1585
1008,10000105,L,1,DESIGNATED,0.444,0.492,76.9932
1009,48004000,R,1,DESIGNATED,3.458,3.762,491.352
1010,48008000,R,1,DESIGNATED,0,0.582,939.6381
1011,48040000,R,1,DESIGNATED,1.228,4.813,5793.9394
1012,48050000,R,1,DESIGNATED,18.924,19.483,903.5757
1013,15000308,L,1,DESIGNATED,2.26,2.326,106.2278
1014,15000317,C,1,DESIGNATED,0.292,0.472,288.8396
1015,46651000,C,1,DESIGNATED,0.106,0.167,98.6642
1016,46658000,R,1,DESIGNATED,0,0.355,571.087
1017,10060000,L,1,DESIGNATED,17.645,17.731,138.2632
1018,10060000,R,1,DESIGNATED,27.333,27.422,143.035
1019,10070000,L,1,DESIGNATED,1.117,1.233,186.8433
1020,13010000,L,1,DESIGNATED,0,1.823,2950.9651
1021,13020000,R,1,DESIGNATED,6.445,10.251,6137.0352
1022,14030000,R,1,DESIGNATED,0,4.171,6709.925
1023,14090000,R,1,DESIGNATED,9.312,11.788,3983.971
1024,10000603,L,1,DESIGNATED,1.261,1.383,196.0091
1025,10000603,R,1,DESIGNATED,3.405,3.582,284.4752
1026,10000605,L,1,DESIGNATED,0.676,0.903,364.6535
1027,10000611,C,1,DESIGNATED,1.976,2.045,111.1839
1028,10020000,L,1,DESIGNATED,0.285,9.682,15132.2841
1029,10020101,C,1,DESIGNATED,2.491,2.552,98.2229
1030,72028000,R,1,DESIGNATED,0,2.08,3347.1157
1031,10030000,R,1,DESIGNATED,22.205,22.392,300.8014
1032,10030103,R,1,DESIGNATED,1.501,1.745,393.4243
1033,10040000,R,1,DESIGNATED,1.659,1.784,201.0891
1034,10130001,L,1,DESIGNATED,0,0.078,126.2422
1035,10150000,L,1,DESIGNATED,12.281,12.346,104.5205
1036,10260000,L,1,DESIGNATED,0.478,5.947,8814.8002
1037,10290000,R,1,DESIGNATED,0.45,0.589,223.6211
1038,48620000,R,1,DESIGNATED,0.919,0.937,29.1648
1039,48732500,L,1,DESIGNATED,1.58,2.271,1113.4648
1040,55000012,R,1,DESIGNATED,0.107,0.631,840.0845
1041,55000012,R,1,DESIGNATED,1.466,1.581,184.0871
1042,46510000,L,1,DESIGNATED,1.941,2.929,1592.0122
1043,46510000,L,1,DESIGNATED,4.281,4.322,66.0548
1044,55540000,L,1,DESIGNATED,2.17,2.327,252.3928
1045,55540000,R,1,DESIGNATED,1.428,1.737,496.7526
1046,46000106,R,1,DESIGNATED,0,0.122,201.4252
1047,46010000,L,1,DESIGNATED,5.827,6.581,1217.8189
1048,46130000,L,1,DESIGNATED,1.12,1.327,333.7364
1049,36000052,R,1,DESIGNATED,0,0.297,473.061
1050,36000118,L,1,DESIGNATED,0,2.924,4710.8637
1051,36657002,R,1,DESIGNATED,0,0.158,255.7727
1052,29030000,L,1,DESIGNATED,20.809,22.464,2662.4863
1053,34150000,R,1,DESIGNATED,0.865,6.425,8949.0168
1054,26020000,L,1,DESIGNATED,6.172,16.808,17119.5629
1055,26050000,L,1,DESIGNATED,6.019,7.615,2566.8464
1056,17000061,R,1,DESIGNATED,0,1.03,1653.0882
1057,17000129,L,1,DESIGNATED,0,3.396,5469.8705
1058,55170000,L,1,DESIGNATED,2.053,2.528,763.8976
1059,55190000,C,1,DESIGNATED,0.551,0.795,392.7107
1060,55220000,L,1,DESIGNATED,0,0.264,423.4531
1061,55220000,R,1,DESIGNATED,0.264,0.492,365.7767
1062,55530000,R,1,DESIGNATED,2.829,3.004,281.6262
1063,55540000,L,1,DESIGNATED,1.045,1.298,406.7661
1064,55002000,L,1,DESIGNATED,9.691,11.461,2852.3292
1065,55002000,R,1,DESIGNATED,9.706,11.542,2958.7314
1066,55070000,L,1,DESIGNATED,19.518,19.568,80.5933
1067,55090002,L,1,DESIGNATED,0,0.158,252.989
1069,26000142,L,1,DESIGNATED,0,1.047,1704.4376
1070,46510000,R,1,DESIGNATED,5.053,5.193,225.6411
1071,55000097,R,1,DESIGNATED,0.04,0.358,511.8186
1072,55000100,R,1,DESIGNATED,0.956,1.135,287.5518
1073,55000122,L,1,DESIGNATED,0.266,0.661,636.7668
1074,55000124,L,1,DESIGNATED,0.252,0.645,632.6492
1075,16000064,R,1,DESIGNATED,0,0.79,1291.8579
1076,15501000,R,1,DESIGNATED,1.991,5.312,5347.2105
1077,16000047,R,1,DESIGNATED,2.007,2.256,400.6946
1078,87060000,L,1,DESIGNATED,1.116,2.609,2403.7759
1080,15000318,R,1,DESIGNATED,0.213,0.251,61.1401
1081,15000322,R,1,DESIGNATED,0,0.062,96.6166
1082,15070000,L,1,DESIGNATED,5.734,6.852,1799.6948
1083,15020000,R,1,DESIGNATED,7.242,11.008,6056.2989
1084,15040000,L,1,DESIGNATED,1.661,1.789,205.8739
1085,18000074,L,1,DESIGNATED,0.449,1.198,1202.2332
1086,18000074,R,1,DESIGNATED,1.198,2.113,1468.8429
1087,17000586,R,1,DESIGNATED,3.442,3.547,168.5226
1088,17030000,L,1,DESIGNATED,3.871,8.957,8192.1718
1089,87000531,L,1,DESIGNATED,0.01,0.12,175.3247
1090,87000453,R,1,DESIGNATED,2.656,3.619,1544.5618
1091,87000453,L,1,DESIGNATED,2.656,3.234,927.0172
1092,87000400,R,1,DESIGNATED,1.845,1.87,40.1092
1093,46160000,R,1,DESIGNATED,5.634,13.937,13361.8356
1094,46170000,R,1,DESIGNATED,0.091,0.81,1155.2646
1095,46090000,L,1,DESIGNATED,0.551,0.975,683.5106
1096,46130000,C,1,DESIGNATED,0.077,0.656,933.4733
1097,36220000,R,1,DESIGNATED,0,0.215,346.0841
1098,36600000,L,1,DESIGNATED,10.581,13.975,5461.8289
1099,26250000,R,1,DESIGNATED,0,3.44,5524.2173
1100,27010000,R,1,DESIGNATED,18.529,20.342,2918.4067
1101,26010000,R,1,DESIGNATED,13.125,13.22,152.7983
1102,26080000,R,1,DESIGNATED,1.497,3.775,3659.549
1103,16700001,L,1,DESIGNATED,0,1.27,2057.2364
1104,16730000,R,1,DESIGNATED,0,6.434,10337.1174
1105,55190502,R,1,DESIGNATED,0.225,0.372,241.5536
1106,55190502,R,1,DESIGNATED,0.917,1.421,814.1873
1107,55514001,R,1,DESIGNATED,0.692,1.362,1079.392
1108,55522500,L,1,DESIGNATED,4.11,4.875,1233.6185
1109,55000124,R,1,DESIGNATED,0.744,0.879,217.2866
1110,55050000,L,1,DESIGNATED,4.237,17.008,20552.5244
1111,55050001,R,1,DESIGNATED,0,0.292,475.0778
1112,55140500,R,1,DESIGNATED,0,0.663,1072.6551
1113,55160000,R,1,DESIGNATED,2.447,2.533,137.935
1114,18000082,L,1,DESIGNATED,0.102,2.287,3515.676
1115,18000083,R,1,DESIGNATED,0.814,2.345,2463.5344
1116,55000072,L,1,DESIGNATED,1.971,2.073,164.5062
1117,55000072,R,1,DESIGNATED,2.073,2.161,142.0027
1118,55000121,L,1,DESIGNATED,1.385,1.783,639.991
1119,55000121,R,1,DESIGNATED,1.385,1.783,639.991
1120,16170000,R,1,DESIGNATED,6.995,9.655,4285.8
1121,16210000,L,1,DESIGNATED,3.348,5.755,3875.8068
1122,15200000,L,1,DESIGNATED,8.83,9.96,1816.5499
1123,15140000,R,1,DESIGNATED,4.011,6.752,4412.9202
1124,87054000,R,1,DESIGNATED,3.059,4.183,1803.7471
1125,87054000,L,1,DESIGNATED,3.121,4.161,1669.0156
1126,94050000,R,1,DESIGNATED,0.05,5.817,9276.3581
1127,94050000,R,1,DESIGNATED,16.711,17.036,522.8615
1128,15020000,L,1,DESIGNATED,5.001,6.513,2431.4184
1129,18000070,R,1,DESIGNATED,0.512,1.052,869.3358
1130,18000072,L,1,DESIGNATED,0.036,0.83,1277.324
1131,17180000,R,1,DESIGNATED,2.777,3.074,478.6567
1132,18000068,L,1,DESIGNATED,0.257,1.599,2152.9449
1133,87000400,R,1,DESIGNATED,0.398,0.792,632.2321
1134,87000400,R,1,DESIGNATED,0.008,0.243,377.0943
1135,87000400,L,1,DESIGNATED,1.845,1.87,40.1092
1136,87000400,L,1,DESIGNATED,1.398,1.792,632.1508
1137,87000400,L,1,DESIGNATED,0.008,0.243,377.0943
1138,15020000,C,1,DESIGNATED,6.513,6.854,548.4568
1139,15010101,R,1,DESIGNATED,0,1.036,1668.9125
1140,46130000,R,1,DESIGNATED,1.12,1.327,333.7364
1141,46140000,R,1,DESIGNATED,1.198,1.923,1167.508
1142,46510000,R,1,DESIGNATED,3.83,4.201,597.8629
1143,46020000,L,1,DESIGNATED,9.709,11.844,3444.9347
1144,46060000,R,1,DESIGNATED,0,1.757,2834.0827
1145,36040000,L,1,DESIGNATED,0,1.902,3071.1284
1146,36100000,L,1,DESIGNATED,2.506,2.566,96.6894
1147,26100000,L,1,DESIGNATED,0,0.881,1418.9184
1148,26220000,L,1,DESIGNATED,9.046,11.101,3302.4246
1149,36000050,L,1,DESIGNATED,1.125,1.698,923.2824
1150,26070000,L,1,DESIGNATED,16.987,18.863,3019.6307
1151,26070068,R,1,DESIGNATED,0,0.061,97.5102
1152,17000580,R,1,DESIGNATED,0.347,0.53,294.1939
1153,16300000,L,1,DESIGNATED,1.007,2.483,2369.3566
1154,16502000,L,1,DESIGNATED,1.746,2.536,1272.832
1155,55190501,R,1,DESIGNATED,2.138,2.831,1136.9321
1156,55190502,L,1,DESIGNATED,0.615,0.732,188.7725
1157,55500000,R,1,DESIGNATED,0.526,0.664,223.5852
1158,55514001,L,1,DESIGNATED,0.555,0.692,220.7699
1159,55020000,R,1,DESIGNATED,3.356,4.34,1584.4564
1160,55040000,R,1,DESIGNATED,7.07,7.37,482.9739
1161,55120000,R,1,DESIGNATED,3.713,7.483,6070.7883
1162,55140500,C,1,DESIGNATED,0.965,1.116,244.3281
1163,18000078,R,1,DESIGNATED,3.313,3.67,574.2218
1164,18000079,L,1,DESIGNATED,2.187,2.375,302.6175
1165,26010000,L,1,DESIGNATED,13.181,13.406,362.1476
1166,55000021,C,1,DESIGNATED,1.539,1.633,151.3352
1167,55000029,R,1,DESIGNATED,0.069,1.051,1580.1982
1168,55000116,C,1,DESIGNATED,0,0.209,335.6969
1169,55000118,L,1,DESIGNATED,0.795,1.067,438.1424
1170,16100000,L,1,DESIGNATED,1.297,1.387,145.0905
1171,16010101,L,1,DESIGNATED,0.25,0.312,102.4737
1172,16060000,L,1,DESIGNATED,8.426,9.301,1407.9873
1173,15100000,L,1,DESIGNATED,6.57,7.963,2243.6293
1174,15120000,L,1,DESIGNATED,0,5.11,8216.2401
1175,87047000,R,1,DESIGNATED,2.75,2.865,184.9936
1176,87047000,R,1,DESIGNATED,2.687,2.75,101.3073
1177,87060000,R,1,DESIGNATED,0.715,2.632,3086.4744
1178,94050000,L,1,DESIGNATED,13.147,14.815,2682.997
1179,15000409,R,1,DESIGNATED,0.245,1.502,2023.5677
1180,15080000,L,1,DESIGNATED,2.135,2.454,513.4278
1181,15090000,L,1,DESIGNATED,7.287,7.645,574.9795
1182,18000070,L,1,DESIGNATED,0.577,1.052,764.7297
1183,18000078,L,1,DESIGNATED,0.892,1.56,1074.5149
1184,18000078,R,1,DESIGNATED,0.816,1.56,1196.7563
1185,17040401,R,1,DESIGNATED,0,0.325,522.3585
1186,17120000,L,1,DESIGNATED,1.399,4.184,4444.6996
1187,87000265,R,1,DESIGNATED,1.026,1.866,1356.9667
1188,87000265,L,1,DESIGNATED,1.026,1.866,1356.9667
1190,87000046,R,1,DESIGNATED,0.877,1.32,713.9929
1191,15010052,R,1,DESIGNATED,0,0.297,484.6571
1192,46510000,L,1,DESIGNATED,3.83,4.201,597.8629
1193,46510000,L,1,DESIGNATED,5.979,8.515,4086.7339
1194,55540000,R,1,DESIGNATED,1.298,1.428,209.051
1195,55580000,L,1,DESIGNATED,2.322,4.453,3435.2959
1196,46010000,L,1,DESIGNATED,1.729,1.853,200.2179
1197,46010000,R,1,DESIGNATED,5.827,6.581,1217.8189
1198,36000106,R,1,DESIGNATED,0.883,1.041,257.4401
1199,36008000,L,1,DESIGNATED,0.33,3.667,5359.1449
1200,34150000,L,1,DESIGNATED,0.864,6.414,8932.9249
1201,35060000,R,1,DESIGNATED,6.985,7.3,507.1776
1202,26050000,L,1,DESIGNATED,0,3.32,5339.7624
1203,26060000,L,1,DESIGNATED,11.3,11.884,939.6019
1204,17000095,R,1,DESIGNATED,2.04,2.952,1467.5548
1205,17000580,C,1,DESIGNATED,2.682,3.613,1496.762
1206,55190000,C,1,DESIGNATED,0.111,0.354,391.0774
1207,55190000,R,1,DESIGNATED,0.354,0.419,104.6416
1208,55220000,R,1,DESIGNATED,0,0.264,423.4531
1209,55321000,R,1,DESIGNATED,0,0.114,183.5545
1210,55540000,L,1,DESIGNATED,0.432,1.045,985.3927
1211,55002000,R,1,DESIGNATED,7.911,8.431,837.957
1212,55003000,R,1,DESIGNATED,0,11.123,17886.9788
1213,55090000,R,1,DESIGNATED,0.665,2.794,3396.9461
1214,55090002,R,1,DESIGNATED,0.158,0.505,555.541
1215,26000105,R,1,DESIGNATED,0,0.996,1614.9934
1216,26005000,L,1,DESIGNATED,0,10.695,17210.3837
1217,46510000,R,1,DESIGNATED,4.564,4.908,554.3607
1218,55000012,R,1,DESIGNATED,1.656,1.818,260.5024
1219,55000100,R,1,DESIGNATED,0,0.893,1434.7511
1220,55000105,R,1,DESIGNATED,0,2.176,3521.8236
1221,55000124,L,1,DESIGNATED,0.104,0.252,238.2722
1222,55000124,R,1,DESIGNATED,0.104,0.252,238.2722
1223,16000240,L,1,DESIGNATED,0,0.186,313.0134
1224,16000047,L,1,DESIGNATED,2.256,2.38,199.556
1225,16000061,R,1,DESIGNATED,0,0.792,1270.3937
1226,15090010,L,1,DESIGNATED,0.123,0.312,304.2318
1227,87047000,R,1,DESIGNATED,2.43,2.687,413.3278
1228,15000322,L,1,DESIGNATED,0,0.062,96.6166
1229,15000409,L,1,DESIGNATED,1.502,1.604,164.1519
1230,15070000,L,1,DESIGNATED,1.284,4.135,4589.4206
1231,15070500,L,1,DESIGNATED,4.236,4.759,840.0274
1232,15036001,C,1,DESIGNATED,0,0.467,747.4137
1233,15050000,R,1,DESIGNATED,2.077,2.895,1306.9527
1234,18000074,R,1,DESIGNATED,0.359,1.097,1184.6132
1235,18000077,C,1,DESIGNATED,0.139,0.963,1327.3199
1236,17020000,R,1,DESIGNATED,0.068,3.182,5019.6923
1237,17030401,L,1,DESIGNATED,0,0.648,1028.9953
1238,87000030,R,1,DESIGNATED,3.103,3.608,812.0784
1239,87000030,L,1,DESIGNATED,3.064,3.608,874.7875
1240,86230000,L,1,DESIGNATED,4.583,4.76,284.7187
1241,86220000,R,1,DESIGNATED,16.545,17.965,2284.4165
1242,46170000,L,1,DESIGNATED,0.091,0.81,1155.2646
1243,46503000,R,1,DESIGNATED,1.536,2.68,1848.5884
1244,55540000,L,1,DESIGNATED,1.848,2.17,517.6148
1245,39020000,R,1,DESIGNATED,19.798,19.974,283.2018
1246,46090001,R,1,DESIGNATED,0,0.077,124.0975
1247,46130000,L,1,DESIGNATED,0.656,0.822,267.6426
1248,36000052,L,1,DESIGNATED,0,0.297,473.061
1249,36502001,R,1,DESIGNATED,0,3.507,5656.1934
1250,36657002,L,1,DESIGNATED,0,0.158,255.7727
1251,27010000,R,1,DESIGNATED,8.684,8.726,67.6471
1252,29020000,R,1,DESIGNATED,18.421,22.55,6644.0286
1253,26010000,R,1,DESIGNATED,11.86,13.125,2036.263
1254,26020000,L,1,DESIGNATED,1.256,2.838,2550.0376
1255,26090000,L,1,DESIGNATED,9.939,12.367,3906.4654
1256,16730000,L,1,DESIGNATED,0,6.434,10337.1174
1257,55170000,L,1,DESIGNATED,1.627,1.929,485.7326
1258,55190502,R,1,DESIGNATED,0.85,0.917,108.0301
1260,55519000,R,1,DESIGNATED,1.476,1.674,318.3993
1261,55530000,L,1,DESIGNATED,2.829,3.004,281.6262
1262,55000124,R,1,DESIGNATED,0.645,0.744,159.4331
1263,55002000,L,1,DESIGNATED,9.631,9.691,96.6725
1264,55050001,L,1,DESIGNATED,0,0.292,475.0778
1265,55070000,L,1,DESIGNATED,19.348,19.518,273.6641
1266,55160000,L,1,DESIGNATED,2.447,2.533,137.935
1267,55170000,C,1,DESIGNATED,2.528,3.296,1235.0863
